id,city,state,country
25c61195-85be-499b-93e8-1e66cc7f8c9f,Sassari,Sardegna,Italy
ab8d79e9-7d22-49e6-950b-ca9f2bf4b66c,Karaman,Karaman,Turkey
e0159278-1b5b-481e-81d7-abf79b88745e,Ponce,Puerto Rico,Puerto Rico
7045e985-7b5a-4a2e-a6ba-ea468d842a99,Redding,California,United States
46707b23-01e4-41aa-85b2-5ddd5f19c608,Yuba City,California,United States
f6e579e6-4381-4411-be20-a6e533ef6f96,Manbij,Ḩalab,Syria
f90ba2b5-c5b4-40a8-abc1-c9d239c35ce2,Duluth,Minnesota,United States
e67aa884-b3e6-445d-9d46-ee47823ba52c,Larache,Tanger-Tétouan-Al Hoceïma,Morocco
20d7e4b3-5ab7-4666-a3c7-3cfce48332db,Huanghua,Hebei,China
c3ec2277-db36-4c2c-b28b-78cbcca25834,Pearland,Texas,United States
d025c424-0e46-44c0-af93-a0965bbc49c1,Puerto Plata,Cibao Norte,Dominican Republic
3018d8e5-3e09-449c-8929-a96a5ad62e31,Maxixe,Inhambane,Mozambique
d2fa694d-b1db-4ed9-bcc0-5f7e3a234216,Trois-Rivieres,Québec,Canada
1435a32b-13ab-409d-9322-a483e729faac,Leominster,Massachusetts,United States
c46edc0d-d585-478a-83ae-fb5ce823ed7e,Saginaw,Michigan,United States
7ec0ea8a-abed-444b-83c6-405f05339959,Jau,São Paulo,Brazil
f7e2aba6-9841-4a1a-9cf7-1197623dca2e,Tetovo,Tetovo,Macedonia
e04e5df4-f7e9-4143-9e52-7d5a11b8d410,Iowa City,Iowa,United States
3098161a-cedd-4477-b4fc-763c019c8b04,Udine,Friuli-Venezia Giulia,Italy
edc95704-36f1-4add-868d-d0ca887a2e30,Arvada,Colorado,United States
27ea9cec-c5df-43db-a194-0982c895a403,Pleven,Pleven,Bulgaria
a091404c-79e1-48fa-b810-b5aa3788b34f,Zielona Gora,Lubuskie,Poland
50a80e97-93fc-4171-9ef9-3b94a26d2fef,Anuradhapura,North Central,Sri Lanka
1132be2a-30f5-47d9-a2aa-7e08b4163f16,Shahreza,Eşfahān,Iran
2f796dba-280a-4ad0-a78a-958fd05cd9b2,Tongren,Guizhou,China
e7330b2e-968f-4cc8-96ae-e6111b1c8c2d,Berdyans'k,Zaporiz’ka Oblast’,Ukraine
4c7ea079-052e-4dd8-8d83-f7a33c162e04,Bandundu,Kwilu,Congo (Kinshasa)
7e83cf7a-55da-4ee9-a675-97b123957a52,Bama,Borno,Nigeria
143a125c-2a3a-4b21-9695-602a9e39a26d,Seaside,California,United States
2d8f1863-af1a-4134-8cd8-d17ce5b37b17,Ourense,Galicia,Spain
c985edee-84a3-4f4b-bb39-3cba90cb5a77,Kingsport,Tennessee,United States
f7d5c0ce-a21e-41a1-b886-f0fc5b7eed1f,Setubal,Setúbal,Portugal
4bd6aaf1-c9ee-40b9-9742-49854d370db7,Nakhon Pathom,Nakhon Pathom,Thailand
2ee00558-5453-43a7-b6d4-9b213a16b9e9,Smithtown,New York,United States
2354e2ab-7ee9-4a97-9ad4-f30c46faf268,Sokode,Centrale,Togo
085c022e-1dc6-4af7-88cd-d37f6fa71710,Agadez,Agadez,Niger
111a2dd3-57ad-4af4-8f27-04e95e5a45a3,Jalingo,Taraba,Nigeria
94fda932-4c73-4f4a-8e2c-ec7a6c582466,Dunedin,Otago,New Zealand
0635dc21-d337-485a-b0b2-a6537b13de8b,Achinsk,Krasnoyarskiy Kray,Russia
c8f2f479-2c6f-4baf-b80d-a369bcb71539,Anaco,Anzoátegui,Venezuela
7dc21c25-e0a3-4674-846f-f694010b3b78,Punta Arenas,Magallanes y de la Antártica Chilena,Chile
ab2fd549-540d-4ba9-91bb-bcd775a27e2e,San Martin,Mendoza,Argentina
6dd8153a-ae94-4f21-a34e-4806c7e74239,Independence,Missouri,United States
2b8de74e-c791-445b-a226-de949de89afe,Langsa,Aceh,Indonesia
e29a3601-1df6-47d9-af0f-95d88475c4e4,Vyborg,Leningradskaya Oblast’,Russia
53c41bda-0c3c-40b3-851c-089722571cd0,Calabozo,Guárico,Venezuela
5bc88ef3-bc6a-4b7c-ae4e-91c345789862,Chiang Rai,Chiang Rai,Thailand
0850b9cc-863c-4311-83ab-cf4435cacaa3,Nkongsamba,Littoral,Cameroon
a19429bd-dcd9-47f9-8f62-a5a73690b343,Kindia,Kindia,Guinea
992bf964-2b22-46e9-87d9-3f0cd79ab666,Gao,Gao,Mali
848c6d35-bf9c-4db8-9d88-a612835d02f6,Lehigh Acres,Florida,United States
7aad0486-9476-48b4-888d-37f747aa3d25,Port-Gentil,Ogooué-Maritime,Gabon
aa44c093-b7ad-4387-8470-e020705e8daf,Richardson,Texas,United States
b9d7d312-90a6-497d-a7f2-f25715cb6d0f,Rochester,Minnesota,United States
119859be-83d0-48ac-9c66-d31eaf52ead0,Huanren,Liaoning,China
af16cd08-e8d5-4413-a5da-55b64c23fdd2,Guangming,Jilin,China
7e4d9833-5d90-4fe0-b3fb-5e4e1f8a3cb1,Puno,Puno,Peru
bb2e66b0-5f94-4c03-a123-70f63312a9c3,Jaen,Andalusia,Spain
055b68d0-7c54-4120-b7a1-b1b6c5658523,Nizhyn,Chernihivs’ka Oblast’,Ukraine
1537f1e4-0945-4fe3-bbad-5648ffb2eb34,Yakeshi,Inner Mongolia,China
8e739927-3315-4dbb-878c-e2ddd4e6e014,Boke,Boké,Guinea
5a2f0ead-e120-4ff7-8e9d-339ad78cc624,Gilroy,California,United States
e5cf0175-e3cc-4397-82a9-efcbb8f55cb0,Cherkessk,Karachayevo-Cherkesiya,Russia
4883e410-5e2d-4f0e-9d36-ebee5eb99859,El Monte,California,United States
ca6ba3ca-f7c1-4480-a9fe-b18c837c5fdb,Navojoa,Sonora,Mexico
9a11a8dd-8324-4754-aaa3-4506ddca0eb4,Rock Hill,South Carolina,United States
91ea2288-e5ec-4a1d-9b6e-e8df3e73139e,Tahoua,Tahoua,Niger
f7633559-80e0-45b2-84f4-4fa64eb63456,Yelets,Lipetskaya Oblast’,Russia
f1393607-11a7-4f5c-a258-9a19c0c063e4,Binzhou,Shandong,China
d8ca66d3-b425-4407-882e-19db9e57f1c1,Inhambane,Inhambane,Mozambique
d51e6a9b-876a-4cf7-b760-c693ae2a12b6,Clearwater,Florida,United States
9e2c30d6-e5b4-48e4-aa31-f04d9104a451,Monroe,Louisiana,United States
81cb3b91-8176-493a-ab66-6aa3183721f6,Dover,Delaware,United States
69a32387-9b83-42ad-ba37-fd12e23de1e0,Carlsbad,California,United States
021e4832-4587-43f3-aba1-17976d0fe23f,Toliara,Toliara,Madagascar
46745311-02f2-410d-9b3b-a817d4cb0c20,Guelmim,Guelmim-Oued Noun,Morocco
4964179c-3bf2-4338-969d-ee1f33a0c08f,Pouso Alegre,Minas Gerais,Brazil
cf3165b5-5461-4cc4-8641-97a1f78f387a,Kulob,Khatlon,Tajikistan
d9978ba0-7a6b-41d0-9b3c-20fa60b15f6d,Nabeul,Nabeul,Tunisia
f07b0e94-a65b-4ec6-ad6d-3a693876a31c,Tuguegarao,Cagayan,Philippines
48e53415-939e-42c6-b082-325dadfe775f,Norman,Oklahoma,United States
20d36b58-1bce-4f6c-9b67-6f247affc8b0,Ciudad Valles,San Luis Potosí,Mexico
514935c5-1e5a-4737-b4d6-bcef53c58642,Abilene,Texas,United States
8e139082-7386-4d72-8825-674a3776f60c,Bloomington,Indiana,United States
e08105ed-f290-4347-8ce7-d450720fc309,Botosani,Botoşani,Romania
c80c8117-8986-4c63-bf4a-2d5532d03d44,Las Delicias,Chihuahua,Mexico
089ac1a2-fb07-4cb6-bacd-f1cdc423bff4,Kam'yanets'-Podil's'kyy,Khmel’nyts’ka Oblast’,Ukraine
1269b627-a70a-4110-bf5d-b8015464f74f,Texas City,Texas,United States
156d3bb7-b04b-4d7a-a62d-8cec976a839b,Giyon,Oromīya,Ethiopia
1dc29bf2-b2e0-42be-8f90-75b032d4a0e2,Shashemene,Oromīya,Ethiopia
008e1bd5-0d3c-40aa-9ffe-5681f6ce1bdc,Temecula,California,United States
920c5de4-be8c-4a49-a2e1-45d96b723808,Utica,New York,United States
9e92c6ba-2df8-4e90-ac31-62939357faeb,Valparai,Tamil Nādu ,India
f64d06b2-994a-471a-80a9-0ea574d253e1,Cuito,Bié,Angola
dd1c8140-f378-4d6f-8b09-7c6b76a38ba0,Maribor,Maribor,Slovenia
bfe06ba9-3e93-4af3-9577-1b8de0437a01,St. Cloud,Minnesota,United States
cd72b97d-f0d6-45a1-aa97-34ff79c49f14,Kingston,Ontario,Canada
b270ace3-cb76-4f89-8fac-73545e6d240d,Siirt,Siirt,Turkey
ece67abb-f370-4bcd-9f55-9968ab58b61c,Kankan,Kankan,Guinea
a3fd40e0-8607-4297-91df-260115847304,Zhijiang,Hunan,China
36f1b404-b441-4e43-85d5-7e51d7fb422b,St. George,Utah,United States
5965944b-b95a-483d-9a04-b714397782a9,West Jordan,Utah,United States
de61bdec-b52f-42f6-a58b-1ce9853774b9,Kecskemet,Bács-Kiskun,Hungary
58c92bda-2a27-4954-8e28-532c5aa71bde,Laghouat,Laghouat,Algeria
134845c1-79f9-423a-a851-a857c9f9e509,Botucatu,São Paulo,Brazil
54d44021-cce1-49dd-9264-6301c11b0f35,Costa Mesa,California,United States
c32cefe1-36fa-4fec-8b99-7a36d09e32e1,Tobol'sk,Tyumenskaya Oblast’,Russia
a8aa927c-5454-4dc8-b294-e9b29e3d5f3d,Miami Gardens,Florida,United States
3fa210b1-59f4-421b-ac4b-2ba420090df5,Curico,Maule,Chile
665736a8-dbf5-4bac-a4fe-2bb0a7ecb7c2,Sorum,Akershus,Norway
b20f8760-2622-446c-ac5a-2e4266f559d9,Cambridge,Massachusetts,United States
edae4fd1-d237-4dfe-a630-5be30c7aa88a,Santa Cruz do Sul,Rio Grande do Sul,Brazil
efefdfbf-d3b8-4916-920e-d99f9276b97c,Kipushi,Haut-Katanga,Congo (Kinshasa)
d3dd13ce-213e-480a-827a-4da55e097f14,Koencho,Hokkaidō,Japan
e0d5e8da-0658-43c7-a56b-e42cb1a69038,Brandon,Florida,United States
4ae5d279-b891-4da4-b2f6-e3ceee5e344b,Exeter,Devon,United Kingdom
4c489a15-ccf4-4fcb-883b-cdf22125e657,Downey,California,United States
3526dfa8-1bb0-4d37-b467-ac419e8c464c,Coeur d'Alene,Idaho,United States
f6c33571-cf6b-45ba-86a6-cb310bacb287,Tokmok,Chüy,Kyrgyzstan
7dd27417-3257-47fe-b793-0bc193e2e36f,Westminster,Colorado,United States
a847610f-d297-41ad-b977-b7a68c0e3548,Nefteyugansk,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Russia
3a779d4b-08c7-4287-8857-1fc71384ef6f,Shaowu,Fujian,China
01fa0a30-282e-46f3-b283-b2d87fc99fe5,Mojokerto,Jawa Timur,Indonesia
c29e4928-08fa-4094-b181-b8680a197334,Satu Mare,Satu Mare,Romania
8bea0c15-5bde-41b3-81df-532097a0b702,Elgin,Illinois,United States
9333cae7-08b6-45bb-bc0c-89f6f08ccdb9,Guanajuato,Guanajuato,Mexico
bd7192b6-f3d4-4345-b616-a39b52ef627a,El Centro,California,United States
f8bda19a-7637-4d60-b6a0-78856b80157d,Mazyr,Homyel’skaya Voblasts’,Belarus
e0a14f3f-3b74-425f-ae4d-6afd169f1e28,Iguala de la Independencia,Guerrero,Mexico
f5145104-34ee-4621-a5af-0cd7c23ff97a,Waterloo,Iowa,United States
d86541a3-c383-490d-840c-371e8544bede,Nakhon Sawan,Nakhon Sawan,Thailand
0786ffd0-c224-4829-a78a-431e439bcecc,Iringa,Iringa,Tanzania
0759df16-58cc-461f-bc0d-a2ece5805bea,Zwolle,Overijssel,Netherlands
5235a8e3-e71b-4b67-8730-bfbb18077a7c,Kandy,Central,Sri Lanka
2f5a43cb-ea42-4154-a039-237cb2adb0a3,Conselheiro Lafaiete,Minas Gerais,Brazil
422c544b-9670-4fee-b70e-767fa5392b86,Daugavpils,Daugavpils Novads,Latvia
c3a2d8b5-6c2d-41fb-a4ba-c309797b56c0,Kuqa,Xinjiang,China
4f26f6c3-73d7-482a-9c8e-cce7b33982dd,Magelang,Jawa Tengah,Indonesia
379e0747-abf8-4675-ab2b-7c322bc9d60b,Santa Rosa,La Pampa,Argentina
5ad0413f-4205-40c1-aae7-a2b02b7eee01,Lowell,Massachusetts,United States
1b81fb79-ffd8-4c7c-89d6-4304a0e96a1a,Jawhar,Shabeellaha Dhexe,Somalia
8ad3ecd6-52c3-40e4-ae2e-3d69d1477852,Gresham,Oregon,United States
fdc1cd5f-bf61-4a68-9c33-3db5bd52912e,Algeciras,Andalusia,Spain
a5022f41-9ad1-49e0-9bb0-39dcdc65dc9d,Nsukka,Enugu,Nigeria
92f714a0-b4d3-406a-b3a1-73a48565d54b,Nguru,Yobe,Nigeria
b18e22e8-0c4d-4767-b3df-1506005f2084,North Charleston,South Carolina,United States
774047f7-d02d-4890-a80c-9db99936f10b,Balkanabat,Balkan,Turkmenistan
a07ef36f-48a9-4dba-ac18-684cff0fbe53,San Buenaventura,California,United States
5b3d2b64-7321-417a-bfc7-0e9825c4fb7c,Manzanillo,Colima,Mexico
6cd48e66-b81c-4b8b-ae57-ced4da6082c0,Pemba,Cabo Delgado,Mozambique
707d45f7-ec15-4c58-8e85-8e0bd3d3088d,Volos,Thessalía,Greece
11449fde-bfdf-4893-9f4c-dc164da66fec,Inglewood,California,United States
f8572269-e667-468a-915e-8a8a750314fe,Noyabr'sk,Yamalo-Nenetskiy Avtonomnyy Okrug,Russia
4660b593-f905-4792-8362-dc46ae1299c8,Yenangyaung,Magway,Burma
c3b6f13b-76df-438e-b1a4-9e5839cb6d54,Manzini,Manzini,Swaziland
6cbd94a6-4286-4606-a23d-5c9457af713b,Pompano Beach,Florida,United States
22fa8e41-0b6f-45f3-a771-42ce97ca8977,Centennial,Colorado,United States
1563438a-bf28-4d60-8191-5321c3ec89de,West Palm Beach,Florida,United States
b86321eb-c23d-4dae-b9c8-f88c83c377af,Mzuzu,,Malawi
ade1e8b7-3352-46df-871a-9b5f16e6210b,Bouira,Bouira,Algeria
b1d8ff5c-7fdd-4d33-b414-bde21b199409,Garanhuns,Pernambuco,Brazil
df94039b-62d4-40b8-86bb-1b509346acba,Everett,Washington,United States
0362bbf4-364c-4b8f-98ee-f4316331fef4,Santa Fe,New Mexico,United States
74ff17a6-776c-450a-b147-79d0aad04605,Qingnian,Shandong,China
bb46918a-b5d2-4664-b62d-74b92b645475,Richmond,California,United States
2ec36793-9ac2-4488-bef3-6a2f8a8e839f,David,Chiriquí,Panama
59660da1-0869-4edf-8c65-83d3dab73c2c,Milagro,Guayas,Ecuador
ee52fc15-c815-4506-9c7d-65eeea01e04b,Bataysk,Rostovskaya Oblast’,Russia
37d9e2d0-a9e8-40c2-b738-268160c08cc3,Hailun,Heilongjiang,China
f17caed3-7dcc-4b29-837f-4d990e196342,Lichinga,Niassa,Mozambique
d6a83b98-d0e2-4562-8182-32cf20f6b00c,Kandi,Alibori,Benin
af5fab1a-350d-426b-ad54-f4c5585bb618,Dali,Shaanxi,China
c43808ce-4f93-4773-9908-268bac603026,Clovis,California,United States
f3178be4-90f9-4f70-b479-ff3e9d29ce98,Tieli,Heilongjiang,China
f0fa3525-edd2-4863-8a72-c38575c2a19c,Ipiales,Nariño,Colombia
a64efcfc-5a9a-4eb3-b86e-bdcbe9bab0a4,Catanduva,São Paulo,Brazil
22f426e6-7aa9-4f04-bb82-7e3c253b3e81,The Woodlands,Texas,United States
be1b7cb9-3c3c-4255-891d-54389464a94a,Szombathely,Vas,Hungary
ac5001d7-3b5f-44b6-b790-443710bb23b8,Pottstown,Pennsylvania,United States
0bc7088e-c48b-4ea1-a7ff-7883232ce4d7,Heihe,Heilongjiang,China
d9b020dd-6251-4292-aca3-2066f487837e,Siem Reap,Siem Reap,Cambodia
07d887e2-bab1-4cc0-81c3-5ac6385f1db1,Szolnok,Jász-Nagykun-Szolnok,Hungary
7091fe31-4333-41d0-b2bc-35eea545b965,Sergiyev Posad,Moskovskaya Oblast’,Russia
36781007-002f-43a5-a736-09dc9d42cc89,Tumbes,Tumbes,Peru
862df40a-bd3b-4713-9135-a821ed5f7d17,San Rafael,Mendoza,Argentina
39af2b3b-b9a3-4636-918b-23cbf5f673fe,Matagalpa,Matagalpa,Nicaragua
f850aab5-a50e-401f-ac70-c8a20dc4aae3,Tuxpam de Rodriguez Cano,Veracruz,Mexico
22dfd73b-feee-4dfa-96d7-ef0ae8dcf2d8,Leninsk-Kuznetskiy,Kemerovskaya Oblast’,Russia
34e02504-e5a3-45f4-9e85-9cf164c15746,Soubre,Bas-Sassandra,Côte D’Ivoire
74129a94-7f3d-4523-b7b2-73e2fd5f32e0,Jacksonville,North Carolina,United States
7e8ddf5a-9e01-4654-8522-7b0709ccb353,Karamay,Xinjiang,China
f80a4bd7-c5ba-42f0-b62f-55b28e0ef3b6,Kaposvar,Somogy,Hungary
edff1ac8-15e1-4d69-a554-f2b7a153d7e6,Mopti,Mopti,Mali
f85baebd-38dc-487a-ba64-800d6d743e54,Trincomalee,Eastern,Sri Lanka
f0858521-359d-4a1c-a3bf-2103fa040476,Broken Arrow,Oklahoma,United States
d16a0c88-d509-4d36-b03a-78ec33e5a6c8,Burlington,Vermont,United States
4b4dded5-4238-4a69-8064-1aafd85df3cb,Nehe,Heilongjiang,China
6a6b0fd4-03ec-4c36-bcf8-df8c84a75b58,Kyzyl,Tyva,Russia
ecdceec4-30d1-4185-a1d1-91aefc978b97,Mascara,Mascara,Algeria
4e647786-fe26-472f-ac12-41bf411b1979,Oktyabr'skiy,Bashkortostan,Russia
a256a4fa-025d-4a07-ac2b-1fa2e0caeb55,Birnin Kebbi,Kebbi,Nigeria
b3c167fe-1dee-4ecf-a264-1704a8719646,An Nuhud,Western Kordofan,Sudan
46498af1-edd2-43f3-b04e-036270fea794,Esteli,Estelí,Nicaragua
3fc97c6b-1f30-4110-b322-6c67b0e717ab,Barletta,Puglia,Italy
3f56bbad-8997-478c-8e69-e1c6cc0c5af0,Trento,Trentino-Alto Adige,Italy
bc9f6005-44f8-4f37-84d5-d9a67259c4b7,Escuintla,Chiapas,Mexico
d320f934-de98-4a3d-a6c9-57e4d82eec3c,Escuintla,Escuintla,Guatemala
f7885d46-8a9d-4801-a81c-6c9882bd6c1a,West Covina,California,United States
8b0f620a-134b-4a9d-864b-c70263b427d8,Kogon,Buxoro,Uzbekistan
cd56e48b-357a-4ba3-adf6-7f646d916e4c,Ramnicu Valcea,Vâlcea,Romania
05e71f00-4f2b-4df0-9170-ec429344c2cf,Koszalin,Zachodniopomorskie,Poland
70b7faf1-967c-4f4a-a395-111ee646650e,Obninsk,Kaluzhskaya Oblast’,Russia
25474d34-d313-486c-b503-057a82c40c55,Shinyanga,Shinyanga,Tanzania
b594e66c-1b07-45c0-8b73-88e4dcdeec18,Turlock,California,United States
ab86893c-1776-410f-b88a-f63eb9dc1a82,Vasteras,Västmanland,Sweden
0687fe33-a469-4cc7-8c7f-ddc87b224ff5,Chapayevsk,Samarskaya Oblast’,Russia
d9fcc66c-35d1-4510-8a97-0ba2fc83d6a8,Louangphabang,Louangphabang,Laos
c43a9bc5-9127-4c1d-b89c-d51dd3f37803,Ilebo,Kasaï,Congo (Kinshasa)
0a56a657-acf5-49dd-be3c-bb20b0cdf3de,Golmud,Qinghai,China
7c0519a4-18f8-47cd-b49a-5ec351f565ee,Apucarana,Paraná,Brazil
e0b38f4d-3242-401a-8f73-5d01f08957f3,Daly City,California,United States
228743ab-c5a3-4867-ad28-b19690f0c52f,Eau Claire,Wisconsin,United States
6c08fdff-dfd0-45b3-b34a-6224c03a33f8,Pardubice,Pardubický Kraj,Czechia
6987760f-164d-4390-8e51-83ef2844f1c2,Ratchaburi,Ratchaburi,Thailand
b2d04acb-72d6-40cd-83ba-a131405a31bb,Elista,Kalmykiya,Russia
4e63f6b5-ad97-4950-83a2-667104f97613,Taungoo,Bago,Burma
51800cf0-d7d2-41ec-a4d2-68aab443bda4,Hillsboro,Oregon,United States
5ad3984c-e5d3-46fa-b3fb-2be03292909f,Kandalaksha,Murmanskaya Oblast’,Russia
4d890024-b970-4475-8224-dab02c21acd9,Sandy Springs,Georgia,United States
6485dd07-71ea-41db-ab5a-809c394b1105,Douliu,Yunlin,Taiwan
3bbbb44b-981e-4e2e-9acd-3a182a3f8bd8,Coimbra,Coimbra,Portugal
8938794d-605a-49d9-bb7c-1deaa591015d,Drobeta-Turnu Severin,Mehedinţi,Romania
314b0912-d9c4-4472-81b5-d1271b6a8484,Longjiang,Heilongjiang,China
6f77820c-ccb2-4081-b290-ac77beabfa5d,Namur,Wallonia,Belgium
bd45efa0-7c1c-4570-b9f9-55dd08585b99,Sioux City,Iowa,United States
d1a8e775-bb57-4247-bd62-8c9024090e09,Chico,California,United States
ad4cdc61-e3ef-4137-b8d5-384db14214d8,Novotroitsk,Orenburgskaya Oblast’,Russia
51840dea-de18-4c5b-971f-2730d50496c6,Raba,Nusa Tenggara Barat,Indonesia
5ff1d30a-28e9-44f2-96f0-ee6e0a0f9433,Bage,Rio Grande do Sul,Brazil
2f0ee23f-f3b0-41f7-8067-15f962d685fb,Norwalk,California,United States
c34689fb-0a74-4d4a-9c32-cce1e3f51b96,Salisbury,Maryland,United States
7fd7d70f-be38-416b-9b23-947314e8780e,Jurupa Valley,California,United States
aaadbeac-4a5a-4aad-a421-a40e6ab007f2,Lewisville,Texas,United States
1a9818f2-fd2c-4b0d-b6d6-dff537bfb88f,Derbent,Dagestan,Russia
237638e2-0435-48fc-b98c-80b49e7f5c78,Suceava,Suceava,Romania
e560c91d-8e92-4775-aefa-0cfca821ea9a,Annecy,Auvergne-Rhône-Alpes,France
9663f4c3-518a-4e48-974a-b5318c228ebd,Salto,Salto,Uruguay
edfe030e-1adf-47bb-89b8-35c4866e52be,Azare,Bauchi,Nigeria
5f4937d1-c2d0-49de-b895-94254caf65bd,Lahad Datu,Sabah,Malaysia
1b0868fe-4d84-4fd6-ba41-336cff0822ef,Sa`dah,Şa‘dah,Yemen
c30c1b4e-707a-4353-a8eb-d252cd2082f1,Assab,Debubawī K’eyih Bahrī,Eritrea
fb754a0c-3782-4950-b446-87b0abb47f72,Kon Tum,Kon Tum,Vietnam
bae5b80c-21ef-47f5-bbce-2dad6e9f4aae,Fresnillo,Zacatecas,Mexico
588c73ca-3d41-4b78-ad25-a62e10ef05f1,Lugano,Ticino,Switzerland
da0c9560-4c84-45d3-a08d-568a0a48fba4,Queenstown,Eastern Cape,South Africa
efecf393-57ce-44b1-bee3-4e017d20c175,Highlands Ranch,Colorado,United States
d1e15baf-4625-48c3-a4b2-505f59a247c0,Hoa Binh,Hòa Bình,Vietnam
63023c1a-54fe-4289-833f-b084ea5ecdff,Granada,Granada,Nicaragua
423c8c22-c2ee-4ec4-b84d-1df2b8b5e367,Kongolo,Tanganyika,Congo (Kinshasa)
e5d298ed-6699-4a0c-9001-c77089ac45c4,Jazan,Jāzān,Saudi Arabia
ac87d1b4-e253-40f5-966d-ce7fab1b29e0,Davie,Florida,United States
68e474c8-a14d-4436-a7b6-46c2c6694b13,Focsani,Vrancea,Romania
8986b8c5-9fdb-43b9-b44a-e1ff71e523af,Linhares,Espírito Santo,Brazil
7a589056-34dd-46f6-a7f5-0c56b12bb37a,Cottbus,Brandenburg,Germany
0dcf874e-d677-4f41-8856-3c50292a60de,Koutiala,Sikasso,Mali
83f071f0-10b9-4978-be26-fd0141316bff,League City,Texas,United States
95f17c64-2082-4ad1-9561-a07fb6b596cb,Prijedor,"Srpska, Republika",Bosnia And Herzegovina
ccac4dcf-1967-4ccc-a093-8b845913d0df,Burbank,California,United States
f76152e1-f511-41f9-bfd8-11b021a6999c,San Mateo,California,United States
0983fd15-3eb5-4d21-be0d-1061b826d7fc,Spring Hill,Florida,United States
3a90b08e-4ddb-40d8-8195-7adc882875f3,Jena,Thuringia,Germany
d6996dda-c2db-41a8-a56f-b4b693b35073,Gera,Thuringia,Germany
6e6d511d-892f-48e8-bc63-8f603b1e0843,Torbat-e Jam,Khorāsān-e Raẕavī,Iran
54053227-8b58-4d96-b5b9-f05097939cca,Nong Khai,Nong Khai,Thailand
82f4b297-2725-4ca0-b3fb-2d3ea21d2677,Brindisi,Puglia,Italy
da610bc3-0d24-4fd6-8c2f-80138a394dec,Mmabatho,North West,South Africa
71c7cadd-b5ec-4fbc-bcb9-c04d619528bc,Zhezqazghan,Qaraghandy,Kazakhstan
f071645d-306d-4817-a9d7-28627e102c2b,Tandil,Buenos Aires,Argentina
5017a68e-980c-47fd-970c-e24639688db1,San Antonio,Valparaíso,Chile
27b9a88b-1f67-4e75-b777-5b25d2d8c6b9,Maumere,Nusa Tenggara Timur,Indonesia
9d8a9da6-91ed-4406-b989-27a1835f6c8c,Albury,New South Wales,Australia
0ac145ec-c695-438a-89e1-b9220fd698ea,Al Qamishli,Al Ḩasakah,Syria
b29ce0b7-5823-4cf2-9860-abceffdecbef,Adigrat,Tigray,Ethiopia
2e313bd7-83a9-4a4d-8ee2-7098f60aa6b1,Abengourou,Comoé,Côte D’Ivoire
87913665-2717-46f8-a0aa-0df945efa6aa,Kiselevsk,Kemerovskaya Oblast’,Russia
aaa67470-d35a-4a3f-b5e7-fb4953159c0d,Kroonstad,Free State,South Africa
e841f152-29d9-4ec2-ab25-e78c2e7340c7,Ed Damer,River Nile,Sudan
078a6e6a-95de-4020-a842-d014998ec5bb,El Cajon,California,United States
789162de-ee57-481d-95b0-1ac7092a3f1d,Dolisie,Niari,Congo (Brazzaville)
0d8d6db2-aa13-4b0c-9254-138994a44ea8,Kilinochchi,Northern,Sri Lanka
b9c9930e-1ccb-43b4-9619-ba2c009d73e5,Ahar,Āz̄arbāyjān-e Sharqī,Iran
143eaeb1-65bf-4886-a353-f463f8415761,Biak,Papua,Indonesia
3c5e87ab-2f2f-4527-9186-44a2bd5d99d0,Gardez,Paktiyā,Afghanistan
92681d51-4ca3-4e58-aaa3-90655d250ecb,Rialto,California,United States
1e75c0e1-0562-4186-b021-f83b37d0f783,Konotop,Sums’ka Oblast’,Ukraine
2f464435-f2bf-492a-98b8-79f65981c95f,Prabumulih,Sumatera Selatan,Indonesia
8ad5c930-10c6-48a3-875d-a8426eedc9e8,Marsa Matruh,Maţrūḩ,Egypt
8809f91e-4bdc-466d-87db-6e1776714df8,Heroica Guaymas,Sonora,Mexico
b4ba9d01-0da6-4fdd-9806-6665a6976589,Parral,Chihuahua,Mexico
0802747a-ba9e-4fd9-a5e3-af83882c1f2f,Bend,Oregon,United States
15371271-b110-4056-8d9f-79b25a21f36a,Vinh Long,Vĩnh Long,Vietnam
cd1a9bd5-630a-42b0-94b1-51ea3eec9ce2,Columbia,Maryland,United States
8c6f0f9b-1bb7-49f5-bce7-c0061524d9db,Velikiye Luki,Pskovskaya Oblast’,Russia
828985e3-8b92-4502-a44a-4ef383edfc36,Palma Soriano,Santiago de Cuba,Cuba
4b296fa6-3b9d-43c9-8c91-a73b318d3e17,Pedro Juan Caballero,Amambay,Paraguay
c30c074c-f25e-49d6-b956-aa78966f766a,Pakxe,Champasak,Laos
71402b55-c15b-453a-8907-7eb764395b3a,Roxas City,Capiz,Philippines
03993eff-b7d2-4045-a0d8-490aa519b10b,Piatra Neamt,Neamţ,Romania
154e6be6-599a-4566-9c22-a0e85e7723f5,Grudziadz,Kujawsko-Pomorskie,Poland
ac0bf89c-6d8f-4649-b5cb-0280ff07c2ea,Lower Hutt,Wellington,New Zealand
69717c69-974f-4bf4-994a-c37ca4308c21,Houzhuang,Shanxi,China
d04d4164-0ab0-404e-9245-47ba61528a31,Edison,New Jersey,United States
